id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr
916,POWERGRID,Mar 2016,28.85,88,13.55,2.4686,3.7043,0.1152,-6568,21576,6,0.8404,20,108545,15008
917,POWERGRID,Mar 2016,28.85,88,13.55,2.4686,3.7043,0.1152,-6568,21576,6,0.8404,20,108545,15008
918,POWERGRID,Mar 2017,29,87,14.94,2.3862,3.769,0.1313,-2261,23836,8,0.9531,31,118988,21575
919,POWERGRID,Mar 2017,29,87,14.94,2.3862,3.769,0.1313,-2261,23836,8,0.9531,31,118988,21575
920,POWERGRID,Mar 2018,27.39,87,15.07,2.4162,4.0997,0.1329,-2991,25701,9,1.0403,33,131503,22710
921,POWERGRID,Mar 2018,27.39,87,15.07,2.4162,4.0997,0.1329,-2991,25701,9,1.0403,33,131503,22710
922,POWERGRID,Mar 2019,28.62,77,16.98,2.4772,3.2534,0.1417,4544,18727,11,1.1294,43,146376,23271
923,POWERGRID,Mar 2019,28.62,77,16.98,2.4772,3.2534,0.1417,4544,18727,11,1.1294,43,146376,23271
924,POWERGRID,Mar 2020,29.3,87,17.09,2.2918,3.755,0.1471,20006,10733,12,1.2365,47,148270,30739
925,POWERGRID,Mar 2020,29.3,87,17.09,2.2918,3.755,0.1471,20006,10733,12,1.2365,47,148270,30739
926,POWERGRID,Mar 2021,30.36,88,17.21,2.048,4.3854,0.155,20159,9244,13,1.3367,52,143232,29403
927,POWERGRID,Mar 2021,30.36,88,17.21,2.048,4.3854,0.155,20159,9244,13,1.3367,52,143232,29403
928,POWERGRID,Mar 2022,40.42,86,22.07,1.7666,5.0421,0.1659,26877,753,18,1.0931,61,134696,26124
929,POWERGRID,Mar 2022,40.42,86,22.07,1.7666,5.0421,0.1659,26877,753,18,1.0931,61,134696,26124
930,POWERGRID,Mar 2023,33.81,87,18.57,1.5487,4.2214,0.1808,33065,7138,17,1.1903,67,128584,40203
931,POWERGRID,Mar 2023,33.81,87,18.57,1.5487,4.2214,0.1808,33065,7138,17,1.1903,67,128584,40203
932,POWERGRID,Mar 2024,33.97,87,17.87,1.4173,4.603,0.1828,24176,13114,17,0.937,67,123516,37290
933,POWERGRID,Mar 2024,33.97,87,17.87,1.4173,4.603,0.1828,24176,13114,17,0.937,67,123516,37290
934,RECLTD,Mar 2013,28.11,97,21.87,6.1473,1.6422,0.1044,-19907,152,15,1.7761,21,107762,-20059
935,RECLTD,Mar 2014,27.53,97,22.79,6.0651,1.6598,0.1126,-17108,136,18,2.1077,20,126173,-17244
936,RECLTD,Mar 2015,26.01,94,21.31,6.0218,1.6386,0.112,-23747,151,20,2.5402,20,150979,-23898
937,RECLTD,Mar 2016,23.59,93,19.7,5.8565,1.5718,0.1166,-14034,756,22,2.9274,30,169212,-13278
938,RECLTD,Mar 2017,25.94,92,18.75,4.9851,1.6694,0.1158,6704,101,24,1.7049,30,167852,6805
939,RECLTD,Mar 2018,19.64,85,13.66,6.2712,1.4473,0.0935,-32464,46,17,1.65,41,204367,-32510
940,RECLTD,Mar 2019,22.6,93,16.62,7.0703,1.5179,0.0851,-35409,457,22,1.7492,38,244249,-35866
941,RECLTD,Mar 2020,16.61,87,14.05,8.0879,1.3708,0.0863,-32591,121,19,1.7923,44,286289,-32712
942,RECLTD,Mar 2021,23.56,91,19.14,7.5341,1.5022,0.0887,-42651,861,32,2.2159,30,329723,-43512
943,RECLTD,Mar 2022,25.55,88,19.56,6.4903,1.5646,0.0956,-1106,287,38,2.5982,30,333043,-819
944,RECLTD,Mar 2023,28.28,95,19.21,6.5518,1.5867,0.0848,-38303,943,42,2.2074,30,380790,-37360
945,RECLTD,Mar 2024,29.77,101,20.4,6.4249,1.6005,0.0867,-59554,1831,54,2.6339,30,445568,-57723
946,RELIANCE,Mar 2013,5.27,8,11.47,0.5889,11.814,1.0927,9317,27601,15,6.2008,13,107219,36918
947,RELIANCE,Mar 2014,5.2,8,11.35,0.6984,11.4181,1.0109,-29809,73070,16,6.7581,12,138761,43261
948,RELIANCE,Mar 2015,6.31,10,10.82,0.77,13.8652,0.7421,-30332,64706,17,7.4244,12,168251,34374
949,RELIANCE,Mar 2016,10.95,15,12.9,0.8409,14.6283,0.4551,1948,36186,22,7.8547,10,194714,38134
950,RELIANCE,Mar 2017,9.81,15,11.31,0.8247,14.4269,0.43,-16651,66201,22,8.9121,11,217475,49550
951,RELIANCE,Mar 2018,9.23,16,12.29,0.8172,9.2131,0.4817,3267,68192,27,4.9562,10,239843,71459
952,RELIANCE,Mar 2019,7.01,15,10.29,0.7949,5.6172,0.5697,-52161,94507,29,6.5324,10,307714,42346
953,RELIANCE,Mar 2020,6.68,15,8.88,0.7906,4.4416,0.513,22380,72497,29,7.0858,10,355133,94877
954,RELIANCE,Mar 2021,11.52,17,7.68,0.3984,4.8715,0.3532,-115427,142385,39,10.8638,9,278962,26958
955,RELIANCE,Mar 2022,9.77,16,8.7,0.4094,8.7892,0.4635,1492,109162,45,11.5223,9,319158,110654
956,RELIANCE,Mar 2023,8.45,16,10.35,0.6309,7.8861,0.5457,22031,93001,49,10.5804,9,451664,115032
957,RELIANCE,Mar 2024,8.79,18,9.96,0.5785,7.7289,0.5123,45207,113581,51,11.7275,10,458991,158788
958,SBILIFE,Mar 2013,4.24,3,23.03,0,179.75,0.2768,903,227,6,0.2736,8,0,1130
959,SBILIFE,Mar 2014,4.22,3,21.69,0,171,0.2846,-542,708,7,0.3356,14,0,166
960,SBILIFE,Mar 2015,3.48,3,20.09,0,244.25,0.3157,2533,178,8,0.4056,15,0,2711
961,SBILIFE,Mar 2016,4.37,5,17.83,0,209.8,0.2316,-1426,7204,8,0.4733,14,0,5778
962,SBILIFE,Mar 2017,3.13,4,17.2,0,241.4,0.2988,-507,9032,10,0.5552,16,0,8525
963,SBILIFE,Mar 2018,3.38,4,17.62,0,248,0.2799,1485,8910,12,0.6528,17,0,10395
964,SBILIFE,Mar 2019,2.98,3,17.52,0,217.5,0.304,-79,13552,13,0.7576,15,0,13473
965,SBILIFE,Mar 2020,3.25,3,16.26,0,,0.2645,2313,16986,14,0.8743,0,0,19299
966,SBILIFE,Mar 2021,1.78,1,14,0,,0.3611,4675,19203,15,1.04,17,0,23878
967,SBILIFE,Mar 2022,1.81,1,12.96,0,,0.3036,241,21611,15,1.1622,13,0,21852
968,SBILIFE,Mar 2023,2.13,0,13.22,0,198.4,0.2563,-1547,30203,17,1.3005,15,0,28656
969,SBILIFE,Mar 2024,1.43,0,12.7,0,240.3333,0.3314,-2099,31221,19,1.4893,14,0,29122
970,SHREECEM,Jun 2013,18.53,29,26.12,0.3351,9.057,0.8795,990,270,288,10.9829,7,1288,1260
971,SHREECEM,Jun 2014,13.77,24,16.71,0.2547,11.5814,0.7798,167,1234,226,13.46,10,1200,1401
972,SHREECEM,Jun 2015,6.81,21,8.07,0.1738,11.9504,0.7826,249,990,122,15.0743,20,917,1239
973,SHREECEM,Mar 2017,15.58,29,17.39,0.168,22.2868,0.7697,154,2048,384,21.9943,36,1293,2202
974,SHREECEM,Mar 2018,14.08,25,15.56,0.3825,21.2,0.6494,-1716,3595,397,25.42,13,3403,1879
975,SHREECEM,Mar 2019,8.08,22,10.5,0.2898,11.5565,0.8104,1360,720,289,27.6314,21,2803,2080
976,SHREECEM,Mar 2020,12,29,11.72,0.2389,13.8625,0.6452,-1617,5590,426,36.5806,26,3146,3973
977,SHREECEM,Mar 2021,17.23,30,15.18,0.1448,17.996,0.6303,1603,2651,646,42.7694,9,2230,4254
978,SHREECEM,Mar 2022,8.45,25,7.27,0.1219,16.1749,0.632,525,2143,352,48.5,14,2129,2668
979,SHREECEM,Mar 2023,13.27,17,12.71,0.1462,13,0.6779,164,2405,664,51.7667,28,2725,2569
980,SHREECEM,Mar 2024,8.45,22,8.37,0.08,19.8256,0.7349,1929,1418,480,57.5083,16,1656,3347
981,SHRIRAMFIN,Mar 2013,20.87,31,19.94,4.5497,0.707,0.1483,-8400,41,12,3.2326,11,33386,-8359
982,SHRIRAMFIN,Mar 2014,16.02,24,15.96,4.5394,0.4732,0.162,-4167,112,11,3.7489,12,38630,-4055
983,SHRIRAMFIN,Mar 2015,11.2,18,11.09,5.0394,0.3598,0.1476,-9656,45,8,4.0819,22,46695,-9611
984,SHRIRAMFIN,Mar 2016,11.43,18,11.64,4.8929,0.3591,0.1523,-5543,36,9,4.4828,19,49790,-5507
985,SHRIRAMFIN,Mar 2017,11.61,18,11.17,4.6841,0.378,0.1465,-2679,2,10,4.9921,7,53080,-2677
986,SHRIRAMFIN,Mar 2018,18.88,28,18.62,5.9993,0.6135,0.1387,-13056,86,20,6.0308,10,82131,-13142
987,SHRIRAMFIN,Mar 2019,16.58,24,16.14,5.5074,0.5052,0.1474,-5611,76,20,7.0322,11,87914,-5535
988,SHRIRAMFIN,Mar 2020,15.17,22,13.85,5.2219,0.4305,0.1449,-2519,55,20,7.9921,5,94735,-2464
989,SHRIRAMFIN,Mar 2021,14.34,20,11.51,4.9061,0.3758,0.1341,-4264,25,18,8.5838,18,106546,-4239
990,SHRIRAMFIN,Mar 2022,14.13,19,10.43,4.4011,0.377,0.1353,-8893,34,20,9.6292,20,114846,-8859
991,SHRIRAMFIN,Mar 2023,19.74,29,13.84,3.7737,0.6788,0.1448,-12549,5076,32,11.6342,22,164202,-17625
992,SHRIRAMFIN,Mar 2024,20.33,29,15.12,3.994,0.6767,0.1466,-31359,258,39,13.0178,23,195496,-31101
993,SIEMENS,Sep 2011,7.26,10,22.75,0,56.5385,1.1769,267,264,,5.6118,24,0,3
994,SIEMENS,Sep 2014,5.65,1,13.78,0,35.6129,1.0377,738,130,17,6.162,35,0,608
995,SIEMENS,Sep 2015,11.11,9,22.94,0.0049,64.7,0.9988,1220,646,33,7.207,30,25,574
996,SIEMENS,Sep 2016,26.89,9,42.83,0.0037,379.7273,0.9041,750,237,82,9.5817,41,25,513
997,SIEMENS,Sep 2017,10.28,10,14.79,0,234.25,0.8422,1894,1321,32,10.831,22,0,573
998,SIEMENS,Sep 2018,7.04,10,10.86,0,200.875,0.8925,-74,174,25,11.6887,28,0,100
999,SIEMENS,Sep 2019,8.4,11,12.14,0,157.3333,0.8519,138,1135,31,12.7451,23,0,1273
1000,SIEMENS,Sep 2020,7.73,10,8.1,0,43.9333,0.6271,1591,871,22,13.369,32,0,720
1001,SIEMENS,Sep 2021,8.25,11,10.52,0.0004,73.875,0.7326,-967,2389,31,14.5732,26,4,1422
1002,SIEMENS,Sep 2022,9.56,12,13.29,0.0157,65.1944,0.8025,944,34,43,16.3521,23,182,978
1003,SIEMENS,Sep 2023,10.03,13,14.99,0.0134,129.6957,0.9034,641,759,55,18.4324,18,175,1400
1004,SIEMENS,Sep 2024,12.22,14,17.7,0.0182,67.15,0.8791,1168,502,76,21.6296,16,279,1670
1005,SUNPHARMA,Mar 2013,31.17,43,23.14,0.0173,109.1628,0.5463,982,2375,14,14.4135,9,260,3357
1006,SUNPHARMA,Mar 2014,24.12,44,20.94,0.1382,114.4318,0.5527,1783,2176,15,8.9493,10,2561,3959
1007,SUNPHARMA,Mar 2015,19.99,29,21.36,0.3509,14.1226,0.5622,4114,1502,22,12.3855,14,8996,5616
1008,SUNPHARMA,Mar 2016,19.86,29,17.15,0.2576,15.5488,0.5139,2737,3949,19,13.6859,5,8497,6686
1009,SUNPHARMA,Mar 2017,24.85,32,21.41,0.2683,26.78,0.5169,2896,4186,29,15.2667,12,9832,7082
1010,SUNPHARMA,Mar 2018,9.6,21,6.63,0.271,10.61,0.412,803,3104,9,15.9642,23,10385,3907
1011,SUNPHARMA,Mar 2019,11.04,22,7.75,0.2539,11.0252,0.45,1886,310,11,17.2538,25,10514,2196
1012,SUNPHARMA,Mar 2020,12.7,21,9.22,0.1837,24.3069,0.4815,4330,2225,16,18.8604,25,8315,6555
1013,SUNPHARMA,Mar 2021,6.78,25,4.89,0.0833,35.6099,0.4954,6577,407,12,19.3596,62,3869,6170
1014,SUNPHARMA,Mar 2022,8.77,27,7.06,0.0269,53.1732,0.554,3429,5556,14,20.0046,73,1290,8985
1015,SUNPHARMA,Mar 2023,19.4,27,15.2,0.123,70.4012,0.5437,-2261,7220,35,23.3313,33,6886,4959
1016,SUNPHARMA,Mar 2024,19.82,28,15.09,0.0514,58.3319,0.5685,11372,763,40,26.5279,34,3274,12135
1017,TATACONSUM,Mar 2013,6.05,10,9.25,0.2888,9.8333,0.8359,197,24,6,7.7581,36,1389,173
1018,TATACONSUM,Mar 2014,6.59,10,8.72,0.2459,10.5977,0.7807,421,1,7,9.4339,29,1438,422
1019,TATACONSUM,Mar 2015,3.42,10,4.97,0.241,8.7195,0.8451,211,207,4,8.8597,6,1324,418
1020,TATACONSUM,Mar 2016,-0.56,6,-0.59,0.2167,3.453,0.6707,261,145,0,9.9159,-999,1354,116
1021,TATACONSUM,Mar 2017,6.71,12,7.26,0.1256,20.4419,0.7099,886,145,6,9.9444,38,787,741
1022,TATACONSUM,Mar 2018,8.16,12,7.91,0.1519,17.5385,0.6515,325,31,8,11.1603,30,1068,356
1023,TATACONSUM,Mar 2019,6.3,11,6.23,0.1556,11.6667,0.6665,263,53,6,11.6381,39,1141,210
1024,TATACONSUM,Mar 2020,4.77,13,3.33,0.1148,16.3623,0.5217,460,622,5,15.0163,54,1586,1082
1025,TATACONSUM,Mar 2021,8.02,13,6.4,0.1124,22.3973,0.5738,1310,346,9,15.7978,44,1634,1656
1026,TATACONSUM,Mar 2022,8.17,14,6.7,0.0933,20.7701,0.5896,199,1317,10,16.4587,60,1412,1516
1027,TATACONSUM,Mar 2023,9.58,13,8.11,0.0983,16.8,0.6055,627,834,12,17.5022,65,1600,1461
1028,TATACONSUM,Mar 2024,7.99,15,7.57,0.2165,25.3218,0.5454,26,1911,12,16.9021,64,3477,1937
1029,TATAMOTORS,Mar 2013,5.28,13,26.51,1.4272,6.9688,1.1216,-806,22969,35,5.8992,6,53716,22163
1030,TATAMOTORS,Mar 2014,6.03,15,21.42,0.9244,7.306,1.066,8160,27991,48,10.187,5,60642,36151
1031,TATAMOTORS,Mar 2015,5.35,15,25.01,1.3083,8.2191,1.1089,-701,36232,48,8.7363,0,73610,35531
1032,TATAMOTORS,Mar 2016,4.28,14,14.79,0.8785,7.3072,1.0375,1206,36694,40,11.6277,1,69360,37900
1033,TATAMOTORS,Mar 2017,2.8,11,13.02,1.3538,7.4228,0.9894,-9372,39571,26,8.5511,0,78604,30199
1034,TATAMOTORS,Mar 2018,3.12,11,9.53,0.9321,7.9861,0.8911,-1282,25139,31,14.0542,0,88950,23857
1035,TATAMOTORS,Mar 2019,-9.51,8,-47.73,1.7643,-0.3511,0.9877,-1987,20878,-100,8.8629,0,106175,18891
1036,TATAMOTORS,Mar 2020,-4.59,7,-18.98,1.9783,2.4974,0.8154,-6482,33115,-39,8.761,0,124788,26633
1037,TATAMOTORS,Mar 2021,-5.36,13,-24.25,2.5726,2.6144,0.7313,3329,25672,-41,7.2124,0,142131,29001
1038,TATAMOTORS,Mar 2022,-4.06,9,-25.38,3.2865,2.9149,0.8462,9839,4444,-34,5.8174,0,146449,14283
1039,TATAMOTORS,Mar 2023,0.78,9,5.94,2.9591,3.7633,1.0337,19971,15417,7,5.9167,32,134113,35388
1040,TATAMOTORS,Mar 2024,7.26,14,37.46,1.2631,6.5302,1.1851,45133,22782,94,11.0859,7,107262,67915
1041,TATAPOWER,Mar 2013,0.37,17,1,3.0711,2.2597,0.4933,-740,4026,0,5.2046,-319,37882,3286
1042,TATAPOWER,Mar 2014,0.03,19,0.1,3.2395,2.077,0.5005,2874,3609,-1,5.2325,-114,40173,6483
1043,TATAPOWER,Mar 2015,1.36,19,3.19,2.8361,1.9889,0.4468,2116,3865,1,5.303,210,40607,5981
1044,TATAPOWER,Mar 2016,2.66,7,6.76,3.3396,1.9051,0.421,5610,1805,2,4.3085,53,38849,7415
1045,TATAPOWER,Mar 2017,3.99,20,8.32,3.6942,2.0119,0.3331,-359,7373,3,4.8941,39,48815,7014
1046,TATAPOWER,Mar 2018,9.73,9,15.92,2.9629,2.3613,0.3277,4852,1512,9,6.0737,15,48589,6364
1047,TATAPOWER,Mar 2019,8.72,10,14.24,2.6499,2.4595,0.3554,4302,272,9,6.7796,15,48506,4574
1048,TATAPOWER,Mar 2020,4.52,23,6.73,2.6544,2.0216,0.3249,6882,493,4,7.2467,41,51936,7375
1049,TATAPOWER,Mar 2021,4.4,21,6.45,2.0924,2.1686,0.3315,9338,993,4,6.9759,44,46708,8345
1050,TATAPOWER,Mar 2022,5.04,16,9.61,2.2812,2.4662,0.3804,443,6250,5,7.0131,32,51195,6693
1051,TATAPOWER,Mar 2023,6.91,14,13.23,1.8384,3.0348,0.4302,-97,7263,10,8.9962,19,52923,7166
1052,TATAPOWER,Mar 2024,6.97,17,13.23,1.6593,3.0544,0.4419,3569,9027,12,10.1113,17,53689,12596
1053,TATASTEEL,Mar 2013,-5.4,3,-21.28,2.0054,1.3634,0.9172,936,13099,-6,3.5193,-11,68529,14035
1054,TATASTEEL,Mar 2014,2.47,11,9.04,2.0139,3.8967,0.866,-2232,15378,3,4.1743,27,81629,13146
1055,TATASTEEL,Mar 2015,-2.82,2,-12.56,2.5743,1.9396,0.8768,2859,9021,-3,3.2285,-20,80701,11880
1056,TATASTEEL,Mar 2016,-0.49,-1,-1.14,1.8748,2.303,0.5765,2661,8794,0,4.5085,-203,81987,11455
1057,TATASTEEL,Mar 2017,-3.71,12,-11.02,2.195,1.8444,0.6512,1334,9490,-4,3.8989,-23,83014,10824
1058,TATASTEEL,Mar 2018,14.4,17,29.15,1.5138,5.9269,0.5905,-3707,11730,12,5.3162,9,92147,8023
1059,TATASTEEL,Mar 2019,5.79,19,13.23,1.4627,4.0264,0.6774,-3840,29176,9,6.0197,15,100816,25336
1060,TATASTEEL,Mar 2020,0.84,12,1.6,1.5811,1.9354,0.5612,6157,14012,1,6.4259,74,116328,20169
1061,TATASTEEL,Mar 2021,5.24,20,11.03,1.1921,4.0337,0.6408,34890,9437,6,6.1969,40,88501,44327
1062,TATASTEEL,Mar 2022,17.11,26,36.48,0.6603,11.862,0.8638,33476,10905,33,9.3729,16,75561,44381
1063,TATASTEEL,Mar 2023,3.32,13,7.83,0.8235,5.3769,0.8527,3504,18179,7,8.4424,50,84893,21683
1064,TATASTEEL,Mar 2024,-2.14,10,-5.33,0.9462,2.1634,0.8509,6048,14253,-4,7.3805,-101,87082,20301
1065,TCS,Mar 2013,22.35,29,36.52,0.0086,400.375,1.2129,5577,6038,36,19.6663,31,332,11615
1066,TCS,Mar 2014,23.63,31,39.3,0.006,686.9231,1.2242,5299,9452,49,25.0995,33,297,14751
1067,TCS,Mar 2015,21.19,26,39.62,0.0071,271.1731,1.2909,17562,1807,51,25.8342,78,358,19369
1068,TCS,Mar 2016,22.4,28,34.24,0.0034,1023.0606,1.2305,14099,5010,62,36.0772,35,245,19109
1069,TCS,Mar 2017,22.34,27,30.57,0.0034,1141.625,1.1528,8328,16895,67,43.7635,35,289,25223
1070,TCS,Mar 2018,21.02,26,30.4,0.0029,695.3462,1.171,28171,3104,67,44.5696,37,247,25067
1071,TCS,Mar 2019,21.55,27,35.29,0.0007,221.298,1.2859,30238,1645,84,23.8523,36,62,28593
1072,TCS,Mar 2020,20.67,27,38.57,0.0972,50.5422,1.3065,41337,8968,86,22.4336,85,8174,32369
1073,TCS,Mar 2021,19.83,28,37.67,0.0902,76.0785,1.263,30846,7956,88,23.3603,43,7795,38802
1074,TCS,Mar 2022,20.05,28,43.13,0.0877,72.7997,1.3607,39211,738,105,24.3549,41,7818,39949
1075,TCS,Mar 2023,18.76,26,46.78,0.085,80.4981,1.5782,42513,548,115,24.706,100,7688,41965
1076,TCS,Mar 2024,19.14,27,50.94,0.0886,87.0951,1.6559,50429,6091,127,24.997,58,8021,44338
1077,TECHM,Mar 2013,19.02,21,24.09,0.2543,12.4369,0.765,233,622,25,4.2391,5,1380,855
1078,TECHM,Mar 2013,19.02,21,24.09,0.2543,12.4369,0.765,233,622,25,4.2391,5,1380,855
1079,TECHM,Mar 2014,16.29,22,33.35,0.0395,55.2,1.1795,1887,291,32,3.9239,15,363,1596
1080,TECHM,Mar 2014,16.29,22,33.35,0.0395,55.2,1.1795,1887,291,32,3.9239,15,363,1596
1081,TECHM,Mar 2015,11.75,19,21.71,0.0572,62.3043,1.1397,583,1865,27,2.5517,22,700,2448
1082,TECHM,Mar 2015,11.75,19,21.71,0.0572,62.3043,1.1397,583,1865,27,2.5517,22,700,2448
1083,TECHM,Mar 2016,11.43,16,20.75,0.0748,48.5876,1.1762,1684,1453,31,3.3466,35,1091,3137
1084,TECHM,Mar 2016,11.43,16,20.75,0.0748,48.5876,1.1762,1684,1453,31,3.3466,35,1091,3137
1085,TECHM,Mar 2017,9.78,14,17.35,0.0831,38.4419,1.1184,1178,2893,29,3.7442,28,1366,4071
1086,TECHM,Mar 2017,9.78,14,17.35,0.0831,38.4419,1.1184,1178,2893,29,3.7442,28,1366,4071
1087,TECHM,Mar 2018,12.3,15,20.09,0.1272,37.821,1.0112,235,3319,39,4.2631,33,2397,3554
1088,TECHM,Mar 2018,12.3,15,20.09,0.1272,37.821,1.0112,235,3319,39,4.2631,33,2397,3554
1089,TECHM,Mar 2019,12.35,18,21.14,0.0984,51.1654,1.0387,2328,2104,44,4.5687,29,1996,4432
1090,TECHM,Mar 2019,12.35,18,21.14,0.0984,51.1654,1.0387,2328,2104,44,4.5687,29,1996,4432
1091,TECHM,Mar 2020,10.57,15,17.87,0.1682,34.8698,0.9879,5439,1081,42,5.003,32,3670,4358
1092,TECHM,Mar 2020,10.57,15,17.87,0.1682,34.8698,0.9879,5439,1081,42,5.003,32,3670,4358
1093,TECHM,Mar 2021,11.5,18,17.51,0.1167,43.5862,0.9559,2661,5433,46,5.6899,89,2901,8094
1094,TECHM,Mar 2021,11.5,18,17.51,0.1167,43.5862,0.9559,2661,5433,46,5.6899,89,2901,8094
1095,TECHM,Mar 2022,12.61,18,20.94,0.0974,56.0429,1.0052,5765,480,57,6.1244,47,2618,5285
1096,TECHM,Mar 2022,12.61,18,20.94,0.0974,56.0429,1.0052,5765,480,57,6.1244,47,2618,5285
1097,TECHM,Mar 2023,9.11,15,17.39,0.0981,26.773,1.1629,5346,226,50,6.3464,91,2740,5572
1098,TECHM,Mar 2023,9.11,15,17.39,0.0981,26.773,1.1629,5346,226,50,6.3464,91,2740,5572
1099,TECHM,Mar 2024,4.61,9,8.99,0.0951,13.8597,1.205,5058,1318,24,6.0474,150,2537,6376
1100,TECHM,Mar 2024,4.61,9,8.99,0.0951,13.8597,1.205,5058,1318,24,6.0474,150,2537,6376
1101,TITAN,Mar 2013,7.16,10,36.8,0,21.8235,1.7204,411,142,8,2.2135,26,0,553
1102,TITAN,Mar 2014,6.73,10,29.13,0.3199,13.3793,1.7881,-826,271,8,2.8348,25,807,-555
1103,TITAN,Mar 2015,6.85,10,26.46,0.0324,15.0617,2.0302,385,118,9,3.4652,25,100,503
1104,TITAN,Mar 2016,5.99,8,19.25,0.0322,24,1.778,417,159,8,3.9404,29,113,576
1105,TITAN,Mar 2017,5.26,9,16.47,0.4446,29.5263,1.5772,759,953,8,4.7562,32,1882,1712
1106,TITAN,Mar 2018,6.84,10,21.65,0.3322,32.3396,1.6931,47,98,13,5.7191,29,1691,-51
1107,TITAN,Mar 2019,7.02,10,22.88,0.3942,40.9811,1.6891,446,797,16,6.8202,32,2393,1243
1108,TITAN,Mar 2020,7.09,12,22.39,0.5341,15.759,1.5543,-113,235,17,7.4933,24,3562,-348
1109,TITAN,Mar 2021,4.5,8,12.99,0.752,9.3842,1.3162,1340,2799,11,8.4236,37,5638,4139
1110,TITAN,Mar 2022,7.63,12,23.63,0.782,16.1514,1.3592,441,1165,24,10.4528,31,7275,-724
1111,TITAN,Mar 2023,8.07,12,27.63,0.7904,17.2933,1.5017,-444,1814,37,13.3157,27,9367,1370
1112,TITAN,Mar 2024,6.84,10,37.22,1.6531,9.412,1.6193,1506,189,39,10.5539,28,15528,1695
1113,TORNTPHARM,Mar 2013,13.58,22,30.59,0.4873,20.5294,0.8535,-94,247,13,3.3857,45,693,153
1114,TORNTPHARM,Mar 2014,15.92,23,34.89,0.5949,16.7627,0.8307,181,418,20,2.2388,25,1132,599
1115,TORNTPHARM,Mar 2015,16.2,22,30.15,1.1,7.4629,0.5928,-1303,2113,22,2.9306,25,2740,810
1116,TORNTPHARM,Mar 2016,25.92,41,49.6,0.6732,15.0272,0.7525,1873,869,51,4.1106,34,2352,2742
1117,TORNTPHARM,Mar 2017,16.06,24,21.47,0.5769,7.767,0.6058,211,798,28,5.1188,25,2510,1009
1118,TORNTPHARM,Mar 2018,11.39,23,14.67,1.3978,5.3506,0.4177,-3783,4677,20,5.4388,35,6462,894
1119,TORNTPHARM,Mar 2019,5.68,26,9.23,1.2779,3.3393,0.5437,1552,246,13,5.5588,66,6038,1798
1120,TORNTPHARM,Mar 2020,12.91,27,21.25,1.199,5.0798,0.5667,1622,229,30,5.6753,53,5784,1393
1121,TORNTPHARM,Mar 2021,15.64,31,21.45,0.8349,7.187,0.5687,1561,444,37,6.8682,47,4874,2005
1122,TORNTPHARM,Mar 2022,9.13,29,13.05,0.6837,8.4039,0.6592,1607,196,23,7.0035,105,4070,1803
1123,TORNTPHARM,Mar 2023,12.94,30,20.09,0.8662,8.6697,0.6585,33,2335,37,3.6675,60,5369,2368
1124,TORNTPHARM,Mar 2024,15.44,31,24.15,0.5866,9.9266,0.7396,3106,160,49,4.0568,57,4022,3266
1125,TRENT,Mar 2013,-1.27,0,-2.19,0.2786,2.1724,0.9651,-245,276,-1,3.7303,-87,343,31
1126,TRENT,Mar 2014,-0.81,0,-1.92,0.335,3.1154,1.2051,-94,48,-1,3.003,-125,332,-46
1127,TRENT,Mar 2015,5.65,4,9.07,0.1878,13.4545,1.0349,-316,306,4,4.3091,26,267,-10
1128,TRENT,Mar 2016,3.26,5,3.76,0.2732,3.6667,0.7816,11,98,2,4.4364,54,400,109
1129,TRENT,Mar 2017,4.69,7,5.49,0.2534,4.6739,0.8155,58,44,3,4.6879,39,392,102
1130,TRENT,Mar 2018,4.03,10,5.45,0.2451,5.3409,0.9234,73,4,3,4.8333,44,391,77
1131,TRENT,Mar 2019,3.61,9,5.77,0.3001,5.3137,1.0277,-16,37,3,4.9879,45,494,21
1132,TRENT,Mar 2020,3.04,15,4.44,0.1256,2.5703,0.633,-448,809,3,6.6333,29,300,361
1133,TRENT,Mar 2021,-6.98,4,-7.83,0.1297,1.1992,0.453,303,18,-4,6.425,-15,300,285
1134,TRENT,Mar 2022,0.78,13,1.48,1.9987,2.2985,0.5822,114,56,3,6.5667,57,4725,58
1135,TRENT,Mar 2023,4.78,14,15.18,1.7196,3.5575,1.0198,492,103,13,7.2111,18,4464,595
1136,TRENT,Mar 2024,11.94,16,36.31,0.4309,8.0435,1.7279,841,508,42,11.3,8,1753,1349
1137,TVSMOTOR,Mar 2013,2.64,6,22.02,1.188,5.5146,2.2212,344,120,4,1.8729,30,1068,464
1138,TVSMOTOR,Mar 2014,2.23,6,16.11,0.627,6.7,2.3084,235,235,4,2.4188,37,728,470
1139,TVSMOTOR,Mar 2015,3.2,6,24.75,0.8445,11.0484,2.2442,-332,415,7,2.7604,28,1119,83
1140,TVSMOTOR,Mar 2016,3.77,7,23.58,0.5998,13.0286,2.2108,331,605,9,3.7896,28,1091,936
1141,TVSMOTOR,Mar 2017,4.08,7,22.96,0.5913,17.2333,2.0338,-20,709,11,4.6188,23,1311,689
